Id,player_rating,Usage
M00211_P00114,7.2,Private
M00211_P00124,0.0,Private
M00211_P00129,5.8,Public
M00211_P00185,0.0,Private
M00211_P00193,6.2,Public
M00211_P00197,0.0,Private
M00211_P00199,0.0,Private
M00211_P00200,6.1,Public
M00212_P00108,5.4,Public
M00212_P00110,5.2,Public
M00212_P00114,0.0,Private
M00212_P00124,6.0,Private
M00212_P00129,5.5,Private
M00212_P00965,0.0,Public
M00212_P00966,5.5,Public
M00212_P00975,0.0,Private
M00212_P00978,6.4,Public
M00212_P00980,6.3,Private
M00212_P00986,5.8,Private
M00213_P00241,4.9,Private
M00213_P00244,6.4,Private
M00213_P00245,0.0,Private
M00213_P00248,0.0,Public
M00213_P00255,0.0,Public
M00213_P00260,7.8,Public
M00213_P00266,7.2,Private
M00213_P00271,5.9,Public
M00213_P00278,6.7,Private
M00213_P00286,0.0,Private
M00214_P00136,7.2,Private
M00214_P00141,0.0,Private
M00214_P00148,0.0,Public
M00214_P00156,6.8,Private
M00214_P00423,0.0,Private
M00214_P00424,5.6,Public
M00214_P00425,7.3,Public
M00214_P00426,0.0,Private
M00214_P00431,5.6,Private
M00214_P00436,0.0,Private
M00214_P00440,6.1,Private
M00215_P00991,7.3,Private
M00215_P00993,0.0,Private
M00215_P00997,6.0,Private
M00215_P01000,5.8,Private
M00215_P01010,0.0,Private
M00215_P01020,6.2,Private
M00215_P01034,0.0,Private
M00215_P01037,0.0,Private
M00215_P01038,6.2,Private
M00216_P00625,0.0,Private
M00216_P00630,5.6,Private
M00216_P00632,0.0,Private
M00216_P00635,6.6,Private
M00216_P00644,6.9,Public
M00216_P00645,0.0,Private
M00216_P00650,7.3,Public
M00216_P00863,0.0,Private
M00216_P00880,6.4,Private
M00216_P00882,0.0,Private
M00217_P00515,0.0,Private
M00217_P00991,7.4,Private
M00217_P00993,5.2,Private
M00217_P00997,6.7,Private
M00217_P01000,6.7,Private
M00217_P01010,0.0,Public
M00218_P00940,0.0,Public
M00218_P00948,5.9,Private
M00218_P00950,5.8,Private
M00218_P00951,6.2,Public
M00218_P00959,5.9,Public
M00218_P00962,0.0,Public
M00218_P01041,0.0,Private
M00218_P01042,5.9,Private
M00218_P01048,0.0,Private
M00218_P01049,6.4,Public
M00218_P01051,7.0,Private
M00218_P01055,5.6,Public
M00218_P01063,0.0,Public
M00218_P01064,6.2,Private
M00219_P00345,5.8,Public
M00219_P00347,6.3,Public
M00219_P00351,5.3,Public
M00219_P00353,0.0,Public
M00219_P00359,7.3,Public
M00219_P00362,6.3,Private
M00219_P01070,0.0,Private
M00219_P01074,0.0,Private
M00219_P01082,0.0,Private
M00220_P00136,0.0,Public
M00220_P00141,6.8,Private
M00220_P00148,5.3,Private
M00220_P00156,4.9,Public
M00220_P01099,6.1,Private
M00220_P01107,0.0,Public
M00220_P01108,0.0,Private
M00220_P01109,5.9,Private
M00220_P01114,6.7,Private
M00220_P01118,0.0,Private
M00221_P00287,0.0,Private
M00221_P00290,5.9,Private
M00221_P00291,6.5,Public
M00221_P00295,0.0,Public
M00221_P00297,0.0,Private
M00221_P00298,6.4,Private
M00221_P00299,7.0,Private
M00221_P00304,7.2,Private
M00221_P00307,6.1,Private
M00221_P00309,5.4,Private
M00221_P00310,6.2,Private
M00221_P00940,0.0,Private
M00221_P00948,6.1,Private
M00221_P00950,6.3,Private
M00221_P00951,6.8,Public
M00221_P00959,0.0,Private
M00221_P00962,0.0,Public
M00222_P00011,7.0,Public
M00222_P00024,0.0,Public
M00222_P00705,5.6,Private
M00222_P00707,0.0,Private
M00222_P00716,5.3,Public
M00222_P00718,0.0,Private
M00222_P00724,6.1,Private
M00222_P00728,6.9,Private
M00223_P00055,0.0,Public
M00223_P00057,0.0,Private
M00223_P00059,5.9,Private
M00223_P00064,5.7,Public
M00223_P00066,6.5,Public
M00223_P00071,0.0,Private
M00223_P00077,5.4,Private
M00223_P00478,5.8,Private
M00223_P00479,0.0,Private
M00223_P00486,5.5,Private
M00223_P00491,0.0,Private
M00224_P00478,5.7,Public
M00224_P00479,0.0,Private
M00224_P00486,0.0,Private
M00224_P00491,0.0,Private
M00224_P01177,5.5,Private
M00224_P01182,0.0,Private
M00224_P01184,0.0,Public
M00224_P01193,0.0,Private
M00224_P01196,5.8,Public
M00225_P00108,5.8,Private
M00225_P00110,5.3,Public
M00225_P00114,7.2,Public
M00225_P00124,6.1,Private
M00225_P00129,6.1,Public
M00225_P01146,8.1,Private
M00225_P01157,6.1,Private
M00225_P01166,0.0,Public
M00225_P01169,5.8,Public
M00226_P00965,0.0,Private
M00226_P00966,6.2,Private
M00226_P00975,6.3,Private
M00226_P00978,0.0,Private
M00226_P00980,6.8,Private
M00226_P00986,0.0,Private
M00226_P01041,6.7,Private
M00226_P01042,0.0,Private
M00226_P01048,0.0,Public
M00226_P01049,0.0,Private
M00226_P01051,5.2,Private
M00226_P01055,7.0,Private
M00226_P01063,6.6,Private
M00226_P01064,0.0,Private
M00227_P00185,0.0,Private
M00227_P00193,0.0,Private
M00227_P00197,7.0,Private
M00227_P00199,6.0,Private
M00227_P00200,0.0,Private
M00227_P00705,6.4,Private
M00227_P00707,0.0,Private
M00227_P00716,5.1,Private
M00227_P00718,0.0,Private
M00227_P00724,6.3,Private
M00227_P00728,6.1,Public
M00228_P00241,0.0,Private
M00228_P00244,6.0,Public
M00228_P00245,5.8,Private
M00228_P00248,5.5,Private
M00228_P00255,0.0,Public
M00228_P00260,7.1,Public
M00228_P01070,0.0,Private
M00228_P01074,5.4,Private
M00228_P01082,0.0,Private
M00229_P00079,0.0,Public
M00229_P00082,0.0,Private
M00229_P00087,7.8,Private
M00229_P00097,7.1,Private
M00229_P00102,0.0,Private
M00229_P00108,0.0,Private
M00229_P00110,6.1,Public
M00229_P00114,6.8,Private
M00229_P00124,6.4,Private
M00229_P00129,5.9,Private
M00230_P00940,5.8,Public
M00230_P00948,6.0,Private
M00230_P00950,0.0,Public
M00230_P00951,6.9,Private
M00230_P00959,4.8,Private
M00230_P00962,6.7,Private
M00230_P00991,0.0,Public
M00230_P00993,6.1,Public
M00230_P00997,5.7,Private
M00230_P01000,7.2,Public
M00230_P01010,0.0,Public
M00231_P00185,6.7,Private
M00231_P00193,0.0,Private
M00231_P00197,5.6,Public
M00231_P00199,6.8,Private
M00231_P00200,5.2,Public
M00231_P00782,5.8,Private
M00231_P00786,5.9,Private
M00231_P00788,0.0,Private
M00231_P00797,7.1,Private
M00231_P00803,7.5,Private
M00232_P00655,5.7,Private
M00232_P00662,0.0,Public
M00232_P00666,0.0,Private
M00232_P00668,0.0,Private
M00232_P00669,0.0,Private
M00232_P00673,6.3,Private
M00232_P00674,6.1,Private
M00232_P01146,0.0,Public
M00232_P01157,0.0,Private
M00232_P01166,7.3,Private
M00232_P01169,6.7,Private
M00233_P00136,7.7,Private
M00233_P00141,7.0,Private
M00233_P00148,6.6,Private
M00233_P00156,6.4,Public
M00233_P00732,4.6,Public
M00233_P00738,6.6,Public
M00233_P00742,0.0,Private
M00233_P00744,7.0,Public
M00233_P00747,7.2,Private
M00233_P00753,7.4,Private
M00234_P00529,6.1,Private
M00234_P00535,5.5,Private
M00234_P00536,4.2,Public
M00234_P00542,0.0,Private
M00234_P00543,0.0,Private
M00234_P00705,0.0,Private
M00234_P00707,0.0,Private
M00234_P00716,6.5,Private
M00234_P00718,5.9,Private
M00234_P00724,6.9,Private
M00234_P00728,0.0,Private
M00235_P00032,6.8,Private
M00235_P00044,0.0,Public
M00235_P00045,4.8,Private
M00235_P00050,6.5,Public
M00235_P00052,0.0,Private
M00235_P00157,0.0,Private
M00235_P00159,7.9,Public
M00235_P00164,0.0,Private
M00235_P00169,6.4,Private
M00235_P00171,7.4,Private
M00235_P00175,0.0,Private
M00236_P00443,0.0,Private
M00236_P00448,0.0,Public
M00236_P00452,5.6,Private
M00236_P00462,6.4,Public
M00236_P00463,0.0,Private
M00236_P00465,5.5,Public
M00236_P00468,6.1,Private
M00236_P01120,5.9,Private
M00237_P00287,0.0,Public
M00237_P00290,6.4,Private
M00237_P00291,6.0,Private
M00237_P00295,0.0,Private
M00237_P00297,0.0,Private
M00237_P00298,5.9,Private
M00237_P00299,6.2,Private
M00237_P00304,6.3,Public
M00237_P00307,5.5,Public
M00237_P00309,0.0,Private
M00237_P00310,0.0,Private
M00237_P00807,0.0,Private
M00237_P00812,7.4,Private
M00237_P00819,5.9,Private
M00237_P00826,6.0,Private
M00237_P00827,0.0,Private
M00238_P00287,5.4,Private
M00238_P00290,0.0,Private
M00238_P00291,6.6,Private
M00238_P00295,0.0,Private
M00238_P00297,4.7,Private
M00238_P00298,5.3,Public
M00238_P00299,5.9,Public
M00238_P00304,6.8,Private
M00238_P00307,0.0,Private
M00238_P00309,0.0,Private
M00238_P00310,6.3,Private
M00238_P00443,0.0,Public
M00238_P00448,0.0,Private
M00238_P00452,5.5,Private
M00238_P00462,0.0,Private
M00238_P00463,6.9,Private
M00238_P00465,0.0,Private
M00238_P00468,5.2,Public
M00239_P00807,0.0,Private
M00239_P00812,6.3,Private
M00239_P00819,4.7,Private
M00239_P00826,6.0,Private
M00239_P00827,6.6,Public
M00239_P01041,5.6,Public
M00239_P01042,0.0,Private
M00239_P01048,0.0,Private
M00239_P01049,6.6,Public
M00239_P01051,4.6,Public
M00239_P01055,0.0,Private
M00239_P01063,0.0,Public
M00239_P01064,6.1,Private
M00240_P00574,0.0,Private
M00240_P00579,6.4,Private
M00240_P00582,5.8,Public
M00240_P00584,6.3,Public
M00240_P00586,0.0,Private
M00240_P00590,7.4,Private
M00240_P00705,0.0,Private
M00240_P00707,0.0,Public
M00240_P00716,0.0,Private
M00240_P00718,7.1,Private
M00240_P00724,5.7,Private
M00240_P00728,7.1,Private
M00241_P00157,0.0,Private
M00241_P00159,5.8,Private
M00241_P00164,6.0,Public
M00241_P00169,5.8,Private
M00241_P00171,6.5,Public
M00241_P00175,5.8,Private
M00241_P01099,0.0,Private
M00241_P01107,0.0,Public
M00241_P01108,7.5,Private
M00241_P01109,0.0,Public
M00241_P01114,6.5,Private
M00241_P01118,7.4,Private
M00242_P00678,6.0,Public
M00242_P00679,0.0,Private
M00242_P00680,5.9,Private
M00242_P00681,0.0,Public
M00242_P00683,5.5,Public
M00242_P00694,5.7,Private
M00242_P01177,5.9,Private
M00242_P01182,6.0,Private
M00242_P01184,6.7,Public
M00242_P01193,6.1,Public
M00242_P01196,5.3,Private
M00243_P00655,6.4,Public
M00243_P00662,0.0,Public
M00243_P00666,6.2,Public
M00243_P00668,0.0,Private
M00243_P00669,6.6,Private
M00243_P00673,0.0,Private
M00243_P00674,0.0,Private
M00243_P01099,0.0,Private
M00243_P01107,6.1,Private
M00243_P01108,6.9,Public
M00243_P01109,0.0,Private
M00243_P01114,0.0,Private
M00243_P01118,6.3,Private
M00244_P00136,0.0,Private
M00244_P00141,6.9,Private
M00244_P00148,0.0,Public
M00244_P00156,0.0,Private
M00244_P00761,5.5,Private
M00244_P00772,0.0,Private
M00245_P00185,0.0,Private
M00245_P00193,6.6,Private
M00245_P00197,0.0,Public
M00245_P00199,0.0,Private
M00245_P00200,5.8,Public
M00245_P00529,0.0,Private
M00245_P00535,5.7,Private
M00245_P00536,0.0,Private
M00245_P00542,0.0,Private
M00245_P00543,0.0,Private
M00246_P00011,5.8,Public
M00246_P00024,5.6,Private
M00246_P00835,7.4,Public
M00246_P00840,0.0,Private
M00246_P00844,6.2,Public
M00246_P00847,0.0,Public
M00246_P00848,5.4,Private
M00246_P00856,6.4,Public
M00247_P00079,0.0,Private
M00247_P00082,6.2,Private
M00247_P00087,6.1,Public
M00247_P00097,6.9,Private
M00247_P00102,0.0,Public
M00247_P00678,0.0,Public
M00247_P00679,0.0,Private
M00247_P00680,6.9,Public
M00247_P00681,6.9,Private
M00247_P00683,0.0,Public
M00247_P00694,0.0,Public
M00248_P00807,0.0,Private
M00248_P00812,0.0,Private
M00248_P00819,0.0,Public
M00248_P00826,6.2,Private
M00248_P00827,7.4,Public
M00248_P01020,5.5,Private
M00248_P01034,6.7,Private
M00248_P01037,0.0,Private
M00248_P01038,0.0,Private
M00249_P00079,0.0,Private
M00249_P00082,0.0,Private
M00249_P00087,0.0,Private
M00249_P00097,6.9,Private
M00249_P00102,5.9,Public
M00249_P00368,0.0,Private
M00249_P00372,0.0,Private
M00249_P00378,5.9,Private
M00249_P00382,6.5,Private
M00249_P00383,0.0,Private
M00250_P00478,6.5,Public
M00250_P00479,6.0,Public
M00250_P00486,0.0,Private
M00250_P00491,6.5,Private
M00250_P00761,0.0,Private
M00250_P00772,5.4,Private
M00251_P00032,0.0,Private
M00251_P00044,0.0,Private
M00251_P00045,0.0,Public
M00251_P00050,5.5,Public
M00251_P00052,7.3,Private
M00251_P00185,0.0,Private
M00251_P00193,0.0,Public
M00251_P00197,5.0,Private
M00251_P00199,0.0,Private
M00251_P00200,0.0,Private
M00252_P00266,0.0,Private
M00252_P00271,6.5,Private
M00252_P00278,6.9,Public
M00252_P00286,6.8,Private
M00252_P01177,0.0,Private
M00252_P01182,5.7,Public
M00252_P01184,5.3,Private
M00252_P01193,6.8,Private
M00252_P01196,6.6,Private
M00253_P00678,0.0,Private
M00253_P00679,0.0,Public
M00253_P00680,6.0,Private
M00253_P00681,0.0,Private
M00253_P00683,6.5,Private
M00253_P00694,6.5,Public
M00253_P00922,6.9,Private
M00253_P00927,0.0,Private
M00253_P00931,0.0,Public
M00253_P00935,5.7,Public
M00254_P00185,4.6,Private
M00254_P00193,5.5,Private
M00254_P00197,4.8,Private
M00254_P00199,0.0,Private
M00254_P00200,5.9,Private
M00254_P00782,0.0,Private
M00254_P00786,5.7,Public
M00254_P00788,6.4,Private
M00254_P00797,6.5,Public
M00254_P00803,6.5,Private
M00255_P00807,0.0,Public
M00255_P00812,7.5,Public
M00255_P00819,6.0,Private
M00255_P00826,7.0,Public
M00255_P00827,6.4,Private
M00255_P01201,0.0,Public
M00255_P01209,5.6,Private
M00255_P01210,5.8,Private
M00255_P01211,0.0,Public
M00255_P01214,0.0,Public
M00256_P00678,0.0,Private
M00256_P00679,0.0,Private
M00256_P00680,5.9,Private
M00256_P00681,6.2,Private
M00256_P00683,0.0,Private
M00256_P00694,0.0,Public
M00256_P00807,0.0,Private
M00256_P00812,0.0,Private
M00256_P00819,5.6,Private
M00256_P00826,6.0,Private
M00256_P00827,7.8,Private
M00257_P00761,5.4,Private
M00257_P00772,5.7,Private
M00257_P00940,4.8,Private
M00257_P00948,0.0,Private
M00257_P00950,0.0,Public
M00257_P00951,0.0,Public
M00257_P00959,7.6,Private
M00257_P00962,7.2,Private
M00258_P00313,6.0,Public
M00258_P00324,6.2,Public
M00258_P00329,6.4,Public
M00258_P00333,7.1,Public
M00258_P00334,7.0,Private
M00258_P01020,6.0,Private
M00258_P01034,5.9,Private
M00258_P01037,0.0,Private
M00258_P01038,0.0,Public
M00259_P00108,6.0,Public
M00259_P00110,0.0,Private
M00259_P00114,7.1,Private
M00259_P00124,6.7,Private
M00259_P00129,6.1,Public
M00259_P00478,6.2,Private
M00259_P00479,6.6,Private
M00259_P00486,0.0,Private
M00259_P00491,0.0,Private
M00260_P00549,0.0,Private
M00260_P00552,0.0,Private
M00260_P00554,7.3,Public
M00260_P00561,7.9,Public
M00260_P00562,6.5,Public
M00260_P00568,6.0,Private
M00260_P00863,0.0,Private
M00260_P00880,0.0,Private
M00260_P00882,8.2,Public
M00261_P00478,0.0,Private
M00261_P00479,0.0,Private
M00261_P00486,6.8,Private
M00261_P00491,5.5,Private
M00261_P01223,0.0,Private
M00261_P01234,6.0,Private
M00261_P01236,5.8,Public
M00261_P01241,0.0,Private
M00261_P01242,0.0,Public
M00262_P00241,6.5,Public
M00262_P00244,7.1,Public
M00262_P00245,6.9,Private
M00262_P00248,6.9,Private
M00262_P00255,7.5,Private
M00262_P00260,0.0,Public
M00262_P00761,6.9,Private
M00262_P00772,6.2,Private
M00263_P00549,0.0,Private
M00263_P00552,0.0,Private
M00263_P00554,0.0,Public
M00263_P00561,0.0,Private
M00263_P00562,0.0,Private
M00263_P00568,6.7,Public
M00263_P00574,5.5,Private
M00263_P00579,5.1,Private
M00263_P00582,0.0,Private
M00263_P00584,7.7,Public
M00263_P00586,6.0,Public
M00263_P00590,7.2,Public
M00264_P00529,5.9,Private
M00264_P00535,0.0,Private
M00264_P00536,6.2,Public
M00264_P00542,0.0,Private
M00264_P00543,0.0,Private
M00264_P00761,6.3,Public
M00264_P00772,6.6,Private
M00265_P00625,6.4,Private
M00265_P00630,6.7,Public
M00265_P00632,0.0,Public
M00265_P00635,0.0,Private
M00265_P00644,5.9,Private
M00265_P00645,5.6,Private
M00265_P00650,0.0,Private
M00265_P00940,6.2,Public
M00265_P00948,6.6,Public
M00265_P00950,6.1,Private
M00265_P00951,6.0,Public
M00265_P00959,6.2,Public
M00265_P00962,7.3,Private
M00266_P00055,6.4,Private
M00266_P00057,5.6,Private
M00266_P00059,0.0,Private
M00266_P00064,0.0,Public
M00266_P00066,6.9,Private
M00266_P00071,5.7,Public
M00266_P00077,6.0,Private
M00266_P00549,0.0,Private
M00266_P00552,0.0,Private
M00266_P00554,6.2,Private
M00266_P00561,7.9,Private
M00266_P00562,6.0,Public
M00266_P00568,0.0,Private
M00267_P00625,0.0,Private
M00267_P00630,0.0,Public
M00267_P00632,6.8,Private
M00267_P00635,6.8,Private
M00267_P00644,0.0,Public
M00267_P00645,0.0,Private
M00267_P00650,4.8,Private
M00267_P01177,0.0,Private
M00267_P01182,5.8,Private
M00267_P01184,5.3,Private
M00267_P01193,5.4,Private
M00267_P01196,6.9,Private
M00268_P00055,5.7,Public
M00268_P00057,5.6,Private
M00268_P00059,0.0,Private
M00268_P00064,5.6,Public
M00268_P00066,7.9,Private
M00268_P00071,5.9,Private
M00268_P00077,6.3,Public
M00268_P00807,0.0,Private
M00268_P00812,6.3,Private
M00268_P00819,0.0,Private
M00268_P00826,5.8,Public
M00268_P00827,7.3,Public
M00269_P00157,4.9,Private
M00269_P00159,0.0,Private
M00269_P00164,0.0,Public
M00269_P00169,5.5,Private
M00269_P00171,6.8,Public
M00269_P00175,7.6,Private
M00269_P00761,6.4,Private
M00269_P00772,7.2,Private
M00270_P00011,6.1,Public
M00270_P00024,6.3,Private
M00270_P01223,5.8,Public
M00270_P01234,6.0,Private
M00270_P01236,0.0,Private
M00270_P01241,7.5,Public
M00270_P01242,6.3,Public
M00271_P00241,5.8,Private
M00271_P00244,6.7,Private
M00271_P00245,6.2,Private
M00271_P00248,5.8,Public
M00271_P00255,6.2,Private
M00271_P00260,6.9,Private
M00271_P01070,6.9,Private
M00271_P01074,6.7,Private
M00271_P01082,5.9,Private
M00272_P00423,6.2,Private
M00272_P00424,6.0,Private
M00272_P00425,0.0,Private
M00272_P00426,6.0,Private
M00272_P00431,0.0,Public
M00272_P00436,5.5,Private
M00272_P00440,4.5,Private
M00272_P00574,0.0,Private
M00272_P00579,6.3,Public
M00272_P00582,0.0,Public
M00272_P00584,6.8,Private
M00272_P00586,0.0,Public
M00272_P00590,7.3,Private
M00273_P00136,6.4,Public
M00273_P00141,0.0,Public
M00273_P00148,6.4,Public
M00273_P00156,0.0,Public
M00273_P01070,6.0,Private
M00273_P01074,6.5,Public
M00273_P01082,0.0,Private
M00274_P00529,7.0,Private
M00274_P00535,0.0,Private
M00274_P00536,0.0,Private
M00274_P00542,6.2,Private
M00274_P00543,6.6,Private
M00274_P01070,5.9,Public
M00274_P01074,6.5,Private
M00274_P01082,5.7,Private
M00275_P00055,0.0,Private
M00275_P00057,5.6,Private
M00275_P00059,6.2,Private
M00275_P00064,0.0,Private
M00275_P00066,6.9,Private
M00275_P00071,5.8,Private
M00275_P00077,0.0,Public
M00275_P00888,0.0,Private
M00275_P00889,4.9,Public
M00275_P00893,6.6,Private
M00275_P00894,6.1,Private
M00275_P00895,0.0,Public
M00275_P00901,6.2,Public
M00275_P00909,6.3,Public
M00276_P00391,0.0,Private
M00276_P00399,6.4,Private
M00276_P00410,5.8,Private
M00276_P00416,6.4,Private
M00276_P01070,0.0,Private
M00276_P01074,0.0,Private
M00276_P01082,6.5,Private
M00277_P00136,7.9,Private
M00277_P00141,7.9,Private
M00277_P00148,0.0,Public
M00277_P00156,6.8,Private
M00277_P00368,5.2,Private
M00277_P00372,6.3,Public
M00277_P00378,0.0,Private
M00277_P00382,0.0,Public
M00277_P00383,0.0,Public
M00278_P01041,5.7,Private
M00278_P01042,0.0,Public
M00278_P01048,7.3,Private
M00278_P01049,7.6,Private
M00278_P01051,0.0,Public
M00278_P01055,6.3,Private
M00278_P01063,0.0,Public
M00278_P01064,7.2,Private
M00278_P01201,7.0,Private
M00278_P01209,6.8,Public
M00278_P01210,5.7,Public
M00278_P01211,0.0,Private
M00278_P01214,6.0,Private
M00279_P00266,0.0,Public
M00279_P00271,6.8,Private
M00279_P00278,7.2,Private
M00279_P00286,5.6,Private
M00279_P01177,0.0,Private
M00279_P01182,0.0,Private
M00279_P01184,6.5,Private
M00279_P01193,5.0,Private
M00279_P01196,6.7,Private
M00280_P00055,0.0,Public
M00280_P00057,6.0,Private
M00280_P00059,6.9,Private
M00280_P00064,5.9,Private
M00280_P00066,8.1,Private
M00280_P00071,0.0,Private
M00280_P00077,0.0,Private
M00280_P00549,0.0,Private
M00280_P00552,0.0,Private
M00280_P00554,5.4,Public
M00280_P00561,0.0,Private
M00280_P00562,6.9,Private
M00280_P00568,0.0,Public
M00281_P00478,6.7,Private
M00281_P00479,7.6,Private
M00281_P00486,5.2,Private
M00281_P00491,5.9,Public
M00281_P00611,0.0,Public
M00281_P00618,0.0,Private
M00281_P00619,6.1,Public
M00281_P00622,0.0,Private
M00282_P00241,0.0,Private
M00282_P00244,5.7,Public
M00282_P00245,7.1,Private
M00282_P00248,0.0,Private
M00282_P00255,6.4,Private
M00282_P00260,0.0,Private
M00282_P00423,7.4,Private
M00282_P00424,6.5,Private
M00282_P00425,6.6,Private
M00282_P00426,6.0,Private
M00282_P00431,6.7,Private
M00282_P00436,0.0,Private
M00282_P00440,5.7,Private
M00283_P00940,0.0,Private
M00283_P00948,6.7,Public
M00283_P00950,6.9,Private
M00283_P00951,0.0,Public
M00283_P00959,5.5,Private
M00283_P00962,7.1,Private
M00283_P01146,0.0,Private
M00283_P01157,5.6,Private
M00283_P01166,6.3,Private
M00283_P01169,0.0,Private
M00284_P00266,6.0,Private
M00284_P00271,5.8,Private
M00284_P00278,6.8,Private
M00284_P00286,0.0,Private
M00284_P00313,0.0,Public
M00284_P00324,0.0,Private
M00284_P00329,6.6,Private
M00284_P00333,7.0,Private
M00284_P00334,7.1,Public
M00285_P01020,6.2,Private
M00285_P01034,0.0,Public
M00285_P01037,5.6,Private
M00285_P01038,5.9,Private
M00285_P01146,0.0,Private
M00285_P01157,5.2,Public
M00285_P01166,6.3,Private
M00285_P01169,6.4,Private
M00286_P00241,5.2,Private
M00286_P00244,6.2,Private
M00286_P00245,0.0,Public
M00286_P00248,6.2,Private
M00286_P00255,0.0,Private
M00286_P00260,6.0,Private
M00286_P00965,0.0,Public
M00286_P00966,5.1,Private
M00286_P00975,6.8,Private
M00286_P00978,0.0,Private
M00286_P00980,5.9,Public
M00286_P00986,0.0,Private
M00287_P00423,6.4,Public
M00287_P00424,5.3,Private
M00287_P00425,0.0,Public
M00287_P00426,6.7,Private
M00287_P00431,0.0,Private
M00287_P00436,0.0,Private
M00287_P00440,6.9,Public
M00287_P01041,0.0,Private
M00287_P01042,5.9,Private
M00287_P01048,5.9,Private
M00287_P01049,7.8,Private
M00287_P01051,0.0,Public
M00287_P01055,0.0,Private
M00287_P01063,0.0,Public
M00287_P01064,0.0,Private
M00288_P00011,0.0,Public
M00288_P00024,0.0,Private
M00288_P01099,6.8,Private
M00288_P01107,6.2,Private
M00288_P01108,7.3,Private
M00288_P01109,5.6,Private
M00288_P01114,0.0,Private
M00288_P01118,6.4,Public
M00289_P00888,0.0,Private
M00289_P00889,5.2,Public
M00289_P00893,5.6,Private
M00289_P00894,6.5,Private
M00289_P00895,7.1,Private
M00289_P00901,7.4,Public
M00289_P00909,0.0,Private
M00289_P01120,6.2,Private
M00290_P00574,6.1,Private
M00290_P00579,0.0,Private
M00290_P00582,0.0,Private
M00290_P00584,5.2,Public
M00290_P00586,6.0,Private
M00290_P00590,7.1,Private
M00290_P00732,5.4,Public
M00290_P00738,5.1,Public
M00290_P00742,5.4,Public
M00290_P00744,5.1,Private
M00290_P00747,0.0,Private
M00290_P00753,6.3,Public
M00291_P00705,5.9,Private
M00291_P00707,0.0,Public
M00291_P00716,6.3,Private
M00291_P00718,7.4,Public
M00291_P00724,6.6,Private
M00291_P00728,0.0,Private
M00291_P01041,0.0,Private
M00291_P01042,5.1,Private
M00291_P01048,4.9,Private
M00291_P01049,7.6,Private
M00291_P01051,6.6,Public
M00291_P01055,0.0,Public
M00291_P01063,6.6,Private
M00291_P01064,6.4,Public
M00292_P00515,5.5,Public
M00292_P00761,6.6,Private
M00292_P00772,5.5,Private
M00293_P00157,0.0,Private
M00293_P00159,6.5,Public
M00293_P00164,5.6,Public
M00293_P00169,5.5,Private
M00293_P00171,0.0,Public
M00293_P00175,6.4,Public
M00293_P00782,0.0,Private
M00293_P00786,0.0,Private
M00293_P00788,7.5,Private
M00293_P00797,7.3,Public
M00293_P00803,6.0,Public
M00294_P00574,0.0,Private
M00294_P00579,6.5,Public
M00294_P00582,0.0,Private
M00294_P00584,6.6,Private
M00294_P00586,0.0,Private
M00294_P00590,6.5,Private
M00294_P00940,6.4,Public
M00294_P00948,5.7,Private
M00294_P00950,5.3,Private
M00294_P00951,6.3,Private
M00294_P00959,5.6,Public
M00294_P00962,0.0,Public
M00295_P00478,5.3,Private
M00295_P00479,7.8,Private
M00295_P00486,6.4,Private
M00295_P00491,6.2,Public
M00295_P01146,0.0,Private
M00295_P01157,6.6,Private
M00295_P01166,6.8,Private
M00295_P01169,0.0,Private
M00296_P00011,7.5,Public
M00296_P00024,0.0,Private
M00296_P00443,5.8,Public
M00296_P00448,5.9,Private
M00296_P00452,6.5,Private
M00296_P00462,6.5,Private
M00296_P00463,5.7,Private
M00296_P00465,6.2,Public
M00296_P00468,0.0,Private
M00297_P00807,0.0,Private
M00297_P00812,7.9,Public
M00297_P00819,0.0,Public
M00297_P00826,6.5,Private
M00297_P00827,6.3,Public
M00297_P00991,0.0,Private
M00297_P00993,5.6,Private
M00297_P00997,4.3,Private
M00297_P01000,5.0,Public
M00297_P01010,6.4,Private
M00298_P00574,0.0,Private
M00298_P00579,6.4,Public
M00298_P00582,0.0,Private
M00298_P00584,5.9,Private
M00298_P00586,5.8,Private
M00298_P00590,0.0,Public
M00298_P00991,0.0,Private
M00298_P00993,0.0,Public
M00298_P00997,5.7,Public
M00298_P01000,0.0,Private
M00298_P01010,6.7,Private
M00299_P00423,6.1,Public
M00299_P00424,5.0,Public
M00299_P00425,0.0,Public
M00299_P00426,0.0,Public
M00299_P00431,6.0,Public
M00299_P00436,6.9,Public
M00299_P00440,5.8,Private
M00299_P01020,6.2,Private
M00299_P01034,0.0,Private
M00299_P01037,0.0,Private
M00299_P01038,4.8,Public
M00300_P00157,0.0,Private
M00300_P00159,6.7,Private
M00300_P00164,0.0,Private
M00300_P00169,5.5,Private
M00300_P00171,0.0,Private
M00300_P00175,6.4,Private
M00300_P01041,5.1,Public
M00300_P01042,0.0,Private
M00300_P01048,6.4,Private
M00300_P01049,7.1,Private
M00300_P01051,6.4,Private
M00300_P01055,6.0,Public
M00300_P01063,5.0,Private
M00300_P01064,0.0,Private
M00301_P00515,0.0,Private
M00301_P00761,6.6,Private
M00301_P00772,0.0,Public
M00302_P00209,0.0,Private
M00302_P00210,6.6,Private
